source_id,ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,phot_g_mean_flux_over_error,phot_bp_mean_flux_over_error,phot_rp_mean_flux_over_error,ruwe,astrometric_excess_noise,non_single_star,distance_pc,abs_g_mag,bp_rp_0,umap_1,umap_2,cluster_label
5289960658411041152,121.44094669626958,-61.09784327194577,2.441446839426555,0.06922674,-5.255743519171807,0.090132505,11.235846447731378,0.08617227,17.560968,18.934431,16.419191,2.5152397,1082.2404,60.907356,246.2574,0.9751488,0.0,0,409.59319033744725,10.080404764193467,2.1571398,8.123236,1.7981211,2
5289976360810053888,120.29365107612762,-61.3442076854151,2.4221969407875026,0.012609613,-4.468980210457829,0.016467975,11.190495755982568,0.015932074,14.150351,14.65926,13.485184,1.1740761,2478.0396,584.61163,736.76874,1.028055,0.0,0,412.8483457149776,6.363697812986136,1.0180761,-2.55742,-1.462215,2
5289983846934572160,120.68011971655552,-61.24277155517887,2.480328337425038,0.2535843,-4.897818265304893,0.33677563,11.702656332176112,0.33245566,19.446451,21.136255,18.154688,2.9815674,414.8801,11.26955,60.062424,1.0947452,1.3036338,0,403.1724287914856,11.41899706242082,2.9815674,14.132964,3.7329633,2
5289990585741601536,120.42840975278088,-61.21532290625144,2.409216920955786,0.0427156,-4.591480094019455,0.057042696,11.561527914706568,0.056822035,16.77157,18.033503,15.661972,2.3715305,1088.9935,83.15455,346.1233,1.0234625,0.10607618,0,415.0726284967645,9.231549721684887,2.0427306,5.489566,0.8356404,2
5289991543514850432,120.32873684463884,-61.19329981276035,2.383995092240655,0.09407557,-4.592517151852222,0.12869847,10.722976390543066,0.13003874,18.14602,19.69122,16.927181,2.764038,828.45935,32.98308,121.54835,0.95842594,0.0,0,419.4639507668306,10.775047681526209,2.294038,9.417506,3.472442,2
5289994262235013760,120.11336859210488,-61.158295749970925,2.222185682308996,0.19526665,-5.003806175322439,0.21461692,11.754874021412594,0.2213987,19.06268,20.555548,17.8131,2.742447,386.4857,13.377489,97.55224,0.9176357,0.0,0,450.00739945409725,10.796581016165174,2.742447,10.157518,8.186538,2
5289997114087744768,120.56730408360052,-61.124070350141565,2.62546746572677,0.14574261,-5.398017767611486,0.17763463,11.701790780066412,0.21451612,18.910633,20.40984,17.65499,2.7548504,546.87274,10.855538,94.17359,0.97988915,0.31108627,0,380.8845522003772,11.655666281016703,2.3121505,13.7382765,0.07779963,2
5290000103384759936,120.71997534569796,-61.02251539066391,2.306045221114591,0.41668624,-5.510667714556571,0.4910826,11.408558862579095,0.5061728,20.053381,21.477182,18.729452,2.7477303,251.72205,8.461782,40.21498,1.0543106,1.0175825,0,433.6428404975794,11.86772006356442,2.7477303,12.317277,8.435742,2
5290019207405139968,121.44451564719152,-60.83419848564701,2.1982193947654034,0.31212866,-4.911738984161233,0.3813424,11.02865528724687,0.30027696,19.46922,21.156523,18.207092,2.9494305,369.86188,10.327059,73.94242,1.0732486,1.0901723,0,454.91364619077126,11.179574384281503,2.9494305,10.85005,8.935744,2
5290024391426528896,120.98408818553943,-60.90156789486914,2.29712613101222,0.2459,-5.20374674485084,0.31375548,11.670374010040796,0.30951476,19.275093,20.90491,17.994461,2.910448,418.754,12.602598,77.35171,0.96812826,0.0,0,435.3265528172603,11.081017289457144,2.910448,11.485931,7.3856606,2
5290024735023959808,120.9481672426482,-60.86391194509421,2.645714826632129,0.22899593,-4.842804812474001,0.31467527,10.83816539351577,0.31802285,19.186283,20.812428,17.92564,2.8867874,425.96832,15.241395,98.48053,1.0129497,0.76096207,0,377.9696851428819,11.298998267189326,2.8867874,14.478932,0.028265994,2
5290026762248360960,121.057354108429,-60.82210849312302,2.422926323141097,0.010058942,-4.587199613321637,0.013727078,10.998199019445044,0.011449653,12.285126,12.589511,11.813578,0.77593327,5330.94,1554.0669,2289.0925,1.0354364,0.06216219,0,412.72406447076514,4.322026771539624,0.71373326,-5.4378777,2.5780258,2
5290029648466660224,120.92837734825332,-60.74375788303067,2.7582432629784104,0.11565182,-4.765419218004404,0.18739235,11.337654263844229,0.17831616,18.444124,20.017561,17.24435,2.7732105,659.83044,21.320469,150.83087,0.9727367,0.23846981,0,362.5496030107868,11.325887065486574,2.3360105,13.890031,-0.7074047,-1
5290036937028491008,121.31413853733872,-60.65689349634336,2.4367495189298447,0.010904387,-4.910168214597317,0.015312414,11.020629617712828,0.011731614,13.502361,13.916268,12.919663,0.9966049,2307.7786,626.9036,800.1636,1.048966,0.0074853133,0,410.38276286976486,5.673715736226724,0.86960495,-4.284602,-0.29054418,2
5290037138889693312,121.29995629848902,-60.63619601149059,1.9120144424382288,0.3544186,-5.136051842373945,0.39903498,10.438664876035528,0.33639774,19.851387,21.076775,18.555481,2.5212936,320.1866,7.572179,63.114506,1.0190444,1.2178376,0,523.0086017157827,11.25884286594716,2.5212936,8.271167,11.826785,2
5290615177067178112,119.06557711256993,-61.58448079622282,2.068495000452666,0.1645398,-4.933153183221481,0.22611578,11.393469423586795,0.21658522,18.963953,20.495148,17.708275,2.7868729,551.97784,10.920764,74.99713,1.0404208,0.5115179,0,483.4432762859769,11.069225405922577,2.421773,9.214462,9.99964,2
5290629466418484352,118.34041651781516,-61.44608065435491,2.775855490378804,0.040210422,-4.424790633728334,0.05035308,12.870464170899654,0.04536511,16.420273,17.506279,15.391042,2.1152372,1225.4244,182.04778,361.52832,0.99888086,0.060193904,0,360.2493009690271,9.296557122536546,1.7465372,6.0471816,-0.71512455,-1
5290629672576935168,118.47249892288444,-61.43267037798916,2.3173342242340538,0.14325619,-4.4487466275034615,0.16063061,11.241114770074244,0.17709558,18.502987,20.26644,17.22136,3.0450802,687.124,15.97057,137.43076,1.0537881,0.49789846,0,431.5303289194415,11.296530261497027,2.3925803,9.747793,5.387896,2
5290634448580521600,118.5540671574789,-61.45169523250917,2.1616618980160256,0.12615438,-3.7890685949529193,0.13572441,11.412519428430068,0.13705592,18.33863,20.029474,17.055212,2.9742622,792.20374,23.238873,183.62065,0.977163,0.0,0,462.6070343922889,11.2418695366095,2.1720622,9.01765,8.904096,2
5290635307574104704,118.64408751308008,-61.385998120172886,2.242514867222138,0.32160553,-4.153228689938168,0.35953334,11.284582340065954,0.38499016,19.669508,21.097727,18.391346,2.7063808,343.2945,11.493725,65.58998,0.9780926,0.99731964,0,445.9279243212894,11.42318463520633,2.7063808,11.570198,8.446116,2
5290637064220112512,118.7641448769041,-61.324219511237125,2.539603582261865,0.07272989,-4.595410903462343,0.08199426,11.63336958959967,0.09688175,17.463432,18.850468,16.328638,2.5218296,966.84064,53.732906,302.26254,0.95151377,0.0,0,393.7622418650721,10.234261946035572,2.0719297,8.891033,0.48126146,2
5290637579616257024,118.8259408750145,-61.27847044134411,3.338219116737104,0.47234336,-4.47847480671777,0.57910407,11.739888903250034,0.6741099,20.31118,21.134405,18.945635,2.1887703,199.32225,9.978286,41.93084,1.0012248,1.3882499,0,299.5609230641026,12.928754314009588,2.1887703,15.792292,-3.3524606,-1
5290642183821468672,119.40045417167298,-61.40758953828859,1.8221695461590837,0.020858888,-5.7091482635062825,0.028316015,8.619242413682455,0.02769342,15.237111,16.02817,14.373023,1.6551466,4194.5454,496.65204,1308.4464,1.0346076,0.025216883,0,548.7963521879076,7.079655026388581,1.3707466,5.6088243,11.098261,-1
5290643077174550144,119.4655841795804,-61.311555879788095,2.4331462234950063,0.01797083,-4.207004663699397,0.024312014,11.372892745541028,0.020629834,14.826403,15.438724,14.075401,1.3633223,1762.299,365.09412,686.0514,0.99159724,0.0,0,410.990507000268,7.127243715351348,1.1675222,-0.7993549,-1.3969269,2
5290646135191266432,119.4754782592014,-61.302652258818746,2.360910669128544,0.13530286,-4.103428748034153,0.19082932,11.265942355221364,0.14797479,18.5192,20.072298,17.272463,2.7998352,668.5258,22.075932,108.86249,0.9551014,0.0,0,423.565369531376,11.013697169977863,2.373135,9.967335,4.9370127,2
5290647818815333376,119.68273656015744,-61.33317842222692,2.450292308529108,0.4426921,-3.7677042292126974,0.47331583,10.615067878674449,0.50620514,20.299784,21.065815,18.996824,2.0689907,151.30994,7.1078243,27.361294,0.98486555,0.6646841,0,408.11457331810857,12.245873190546376,2.0689907,14.689236,4.58153,2
5290648707870627584,119.73945019317269,-61.24951748583859,1.7673926482490678,0.2704486,-4.821976596428159,0.38068753,10.029043977462896,0.28232622,19.477423,20.767464,18.311365,2.4560986,406.44388,11.838443,73.778114,1.1035427,1.1718,0,565.8052278256824,10.714087934954472,2.4560986,7.1966352,12.339123,2
5290649669943331072,119.66499202983589,-61.22339914028229,2.2595251003091086,0.27674183,-4.582235040283551,0.36089042,11.887178541113007,0.30745715,19.511557,21.042652,18.217424,2.8252277,385.38593,9.274201,53.47333,1.0039611,0.92860335,0,442.5708746776912,11.281642475997494,2.8252277,11.481322,8.140335,2
5290650705036608256,119.9147074691369,-61.19437562054751,2.461854294356267,0.012355101,-4.242334531359643,0.017090585,11.643651370371355,0.013657801,10.855732,11.036228,10.535808,0.5004206,4400.111,1836.3407,2775.5757,0.9262374,0.09369139,0,406.1978819349594,3.843443656879316,-0.051979423,-5.0487914,6.0481653,2
5290651117353374592,119.85017291050772,-61.19107780299775,2.404866571955315,0.2204048,-5.2312599931450405,0.25718325,11.143474445669046,0.22892787,19.078459,20.90572,17.809944,3.0957756,435.95734,13.498429,113.830345,1.0365663,0.8616611,0,415.82348545305535,10.983913714152443,3.0957756,12.690284,4.939631,2
5290658775273996800,119.28912586416676,-61.23988264590509,2.855367384479441,0.29560044,-4.752502474254967,0.4042267,11.510694670994267,0.41161138,19.655378,21.294178,18.377777,2.916401,375.17868,11.036862,68.94152,1.0650288,1.2711802,0,350.2176306403069,11.933688314019006,2.916401,15.505137,-2.113515,2
5290661043018411648,118.99755951314972,-61.23570659788082,2.2474208178629844,0.36295164,-2.462973197576706,0.5331462,10.308170407330463,0.48062223,19.380589,20.8377,17.98784,2.8498592,275.87036,11.2194805,89.068794,1.2476209,2.816023,0,444.95449719597895,11.139010528579522,2.8498592,11.0472355,7.886567,2
5290661524054807552,119.1069088082684,-61.20141931742034,2.5003120333786004,0.13412832,-3.921670284519694,0.175907,11.31807638325136,0.17419815,18.451052,20.022076,17.209713,2.8123627,693.5583,16.987078,102.48586,1.043931,0.47085264,0,399.9500808899954,11.293422772096456,2.2667627,11.704597,2.2536025,2
5290663555578333568,119.17009101111076,-61.10734914951452,2.4811759444454387,0.036022194,-4.368621765885315,0.04200422,11.821032474889444,0.04601511,16.382217,17.419405,15.403855,2.0155497,1223.6425,114.43474,223.17897,0.9430412,0.0,0,403.0346990259522,8.991705227660114,1.6657497,4.808404,-0.5891683,2
5290668361644019328,119.70428995150692,-60.99104308547451,2.47280239964301,0.20998977,-4.939425303495304,0.24738245,11.80855129410592,0.23391902,19.152264,20.800556,17.885,2.915556,457.1702,13.484854,75.93474,1.0385857,0.6145185,0,404.3994781565913,11.11821070886274,2.915556,13.692673,3.2228577,2
5290671350942429056,119.38505191799894,-60.97916387746519,2.358592483968737,0.3280508,-4.781811955722837,0.37869447,11.237648494352852,0.39022627,19.797071,20.87705,18.525017,2.3520336,340.43402,8.748617,51.054916,1.0099262,0.3351047,0,423.9816783937716,11.660336008195578,2.3520336,13.133068,6.654449,2
5290671973714254592,119.56886717937772,-60.97337652939338,2.393407112561101,0.07632426,-3.987279545544908,0.08981493,10.99167664666055,0.08630187,17.706528,19.26591,16.524147,2.7417622,1111.2474,45.49647,265.0027,0.9723877,0.06828309,0,417.8144180953549,10.34261059313104,2.2770622,8.435866,3.058571,2
5290672519169703936,119.65954718451128,-60.92049677889989,2.4438284449344563,0.11240942,-4.77136298437156,0.1332526,11.640795129078292,0.11709231,18.13799,19.569675,16.94933,2.620346,749.5086,20.74027,121.3346,1.0092225,0.0,0,409.19402590341,10.776244526114864,2.183846,10.031512,2.3645537,2
5290673996640738304,119.60829856691085,-60.81917696123285,2.4094500985037155,0.32220566,-5.164057966094232,0.41351497,11.984214422986824,0.3233128,19.779453,21.11574,18.476921,2.6388187,328.25458,9.219971,47.91706,0.9753326,0.0,0,415.0324593238128,11.689042958437662,2.6388187,13.887444,5.906961,2
5290683415508746880,118.5846902438987,-61.310724932364174,2.015017445576904,0.15557207,-4.325677295868797,0.1816356,11.222798788390127,0.1819635,18.760134,20.468544,17.51851,2.9500332,582.4989,14.787043,93.84445,1.0134432,0.4186686,0,496.2736189679479,10.985727825255823,2.481033,8.841874,10.565109,-1
5290690351875533824,118.64717764026672,-61.09388628206178,2.4077396182348263,0.09932138,-3.8786433753544527,0.1325231,11.50760518111495,0.13096221,18.05017,19.553991,16.869112,2.6848793,850.82794,34.365746,201.8864,1.099179,0.53006124,0,415.3273021827521,10.783518471354071,2.1753793,9.504898,3.2635028,2
5290690665411637632,118.5839897513544,-61.107286836529234,2.30806783809404,0.09314879,-4.537358028769962,0.11998104,11.729167087332971,0.12278214,18.04025,19.600336,16.859924,2.7404118,992.6348,33.985916,259.4318,1.0120615,0.24830505,0,433.2628285422416,10.733093651957851,2.1974118,8.861559,4.7090936,2
5290695574555703296,118.1487755807643,-61.14504425559144,2.24065854902384,0.1765741,-4.770833463383902,0.22589882,11.058202848324177,0.26469967,19.063372,20.716673,17.834343,2.88233,499.81927,11.072116,80.0419,1.0017325,0.7416557,0,446.2973621909762,10.81525005841886,2.88233,10.675717,7.686686,2
5290702485161401856,118.34008254495552,-61.03688722211432,2.3919148917837307,0.05343048,-4.01799544103973,0.072179586,11.31663519189794,0.075277574,17.174576,18.429758,16.080233,2.3495255,920.53467,64.59741,257.54584,0.99662644,0.0,0,418.07507592975713,9.66180443722555,1.9986255,6.6854067,1.9371164,2
5290703855253225216,118.48672853945678,-61.01107231115122,2.5460445544513832,0.24178256,-3.7213332322327712,0.35219756,11.12027553852702,0.37721688,19.561262,20.973997,18.25326,2.7207375,381.76022,8.786268,47.595562,1.0688949,0.8211362,0,392.7661038969831,11.590592127292249,2.7207375,14.702094,1.3513254,2
5290706917562323456,118.29894952438944,-60.92679819037918,2.529444002800132,0.3865076,-2.0778112218024787,0.5723397,11.29041956346808,0.63268435,20.040693,21.253256,18.744051,2.5092049,264.67313,8.763227,37.71239,1.063112,1.3599147,0,395.3437984367257,12.055818629963516,2.5092049,15.560208,1.3058646,2
5290708051438912640,118.50391440644717,-60.8778270357484,2.4252869502534904,0.02170855,-3.961769251441481,0.030563707,11.926525394217308,0.030485729,15.318049,16.054327,14.481673,1.5726538,1533.4098,289.42526,472.98877,0.99275535,0.0,0,412.32234391706936,7.747065109090151,1.3047538,0.88485837,-1.1059355,2
5290708291959002368,118.4028736835738,-60.90825617495118,2.476451237884707,0.019159352,-4.398719020610782,0.028645942,12.287581939881276,0.02513975,9.989965,10.074214,9.8146515,0.2595625,2463.041,3104.4268,4453.059,0.77039266,0.18894607,0,403.8036302520388,1.9591143438712704,0.2595625,-4.6503344,6.988415,2
5290708326316813312,118.3842083061716,-60.906761322946906,2.4936593954141637,0.13226467,-4.325193337299118,0.21154146,11.475349692847937,0.18542697,18.52448,20.09448,17.294674,2.7998066,669.0341,11.244617,124.35301,1.0230896,0.14618652,0,401.017076285157,11.419466468204783,2.1926064,11.750223,2.3757832,2
5290710800218328192,118.8322393196177,-61.07213749754939,2.4145771123412,0.011829636,-4.265253797915229,0.01511463,11.56935580832209,0.016733132,12.961406,13.363561,12.385962,0.97759914,3169.4236,835.5049,1149.4598,1.0770499,0.10198104,0,414.1511964512864,5.132411148286247,0.83799917,-4.9669356,0.76775664,2
5290711384333888256,118.94898440482832,-61.01357421074122,2.527303822664504,0.12147061,-4.6921874898371785,0.13891542,10.67787317767144,0.160324,18.319393,20.04173,17.15235,2.8893814,737.6036,16.637241,118.66469,0.9896671,0.0,0,395.6785848350092,11.033580447457918,2.4368815,12.246631,1.075724,2
5290711727931438080,119.05460117168404,-61.04117170506965,2.4971268992377893,0.028783968,-4.457726166111871,0.034035105,11.645083878244762,0.03682486,15.910022,16.947248,14.906481,2.0407677,1999.5431,244.48596,712.0109,1.0393392,0.06974156,0,400.4602250311088,8.251524838901272,1.8444676,2.9206426,-0.9186092,2
5290713789510759296,118.82169598795998,-61.04618547245448,2.5002286531603763,0.24181984,-4.717517092841839,0.32258263,10.935139913395478,0.30619168,19.285093,21.016907,17.926302,3.0906048,367.74106,12.327391,86.00504,1.1463048,1.3573548,0,399.9634188400989,11.27499194738514,3.0906048,13.965036,3.0599115,2
5290715365765596800,118.8267604605793,-60.96214657628395,2.433665530723092,0.01084616,-4.679403333452653,0.013403865,11.2060323254447,0.013166747,12.471965,12.823431,11.94429,0.87914085,3290.5708,833.4339,1119.1956,1.0841861,0.07707253,0,410.90280787388207,4.733869284632117,0.69954085,-5.359303,2.0963879,2
5290716057258313088,119.02716290422232,-60.94435788393303,2.419313212853808,0.036145523,-4.481755448151763,0.04392091,10.690940096696265,0.04447389,16.310823,17.305075,15.32354,1.981535,784.3613,118.49759,312.1138,0.94166225,0.0,0,413.3404450019126,9.113883910758672,1.5021349,4.020555,-0.10672408,2
5290716229056925952,118.99339734281804,-60.93675848077201,2.40917893719543,0.021925163,-4.317055438091683,0.027378531,11.729524664408316,0.029024273,15.363064,16.105955,14.527717,1.5782385,2116.344,414.15482,592.7416,0.9638005,0.0,0,415.0791726429912,7.77310909717958,1.3127384,0.9481193,-0.9359191,2
5290716538294655872,119.13126352603892,-60.89858234543638,2.233168351493489,0.15918295,-5.322674817927531,0.19445717,11.054555307374972,0.17075688,18.57535,20.3464,17.28015,3.0662498,691.5516,15.35078,109.92667,0.9945191,0.28149307,0,447.7942736969312,11.095657102805276,2.5258498,9.643392,6.7991304,2
5290720657163259520,119.49620206556304,-60.836248181045306,2.1006584379811724,0.23559862,-5.277658658720078,0.29448262,12.026508892718391,0.24740578,19.327549,20.89668,18.113071,2.7836094,416.31097,8.851773,68.37471,0.986818,0.37359732,0,476.041217324719,10.939326195243623,2.7836094,9.562365,10.065926,2
5290722173293460608,119.48848877531115,-60.75724328591528,2.456324690152462,0.022525523,-4.731057789087825,0.030166693,11.649141966292582,0.027126746,9.374124,9.421654,9.260759,0.1608944,2775.31,2573.5874,3765.0933,0.86921155,0.23889582,0,407.1123023796707,1.325552441474052,0.1608944,-4.428402,7.6444306,2
5290722929205920640,119.18789490047196,-60.81502901299856,2.488528769338457,0.019408476,-4.719297718366035,0.02538832,11.331052566060457,0.023131453,8.323215,8.32484,8.270315,0.05452442,4426.1187,2316.4717,4133.949,0.8396157,0.16997272,0,401.843857431408,0.3029278604091647,0.05452442,-4.377123,8.276537,-1
5290724166156426112,119.20070050750552,-60.77526096010474,2.483176127974634,0.021203687,-3.880401885647523,0.028909821,10.87348136471071,0.02478684,14.79705,15.569055,13.925147,1.6439075,855.5041,209.00275,315.69946,1.2032684,0.11217613,0,402.71005698481616,7.664688098509462,1.1575075,-1.2109034,-1.2373487,2
5290726399539432960,119.44481445058412,-60.687291144368736,2.300082689257629,0.12212454,-4.915933811049063,0.1796827,11.316673870289348,0.11387019,17.882809,18.961239,16.608816,2.3524227,952.0156,18.669415,53.803574,1.0898973,0.58139306,0,434.76697801797656,10.41002595056002,1.9111227,8.283656,4.3717833,2
5290730831940561920,118.97621613505194,-60.76372507349112,2.783680245826497,0.28081164,-3.366279782370597,0.36977386,11.271050205713488,0.3189865,19.55986,20.99543,18.28815,2.7072792,358.29993,8.60349,58.659924,1.0299963,1.0250256,0,359.23666214870593,11.782956967071868,2.7072792,15.348348,-1.4677682,2
5290735225694761216,118.90985689103412,-60.670677213890016,2.388644662186607,0.24265361,-5.755016393536349,0.40888333,11.435462195431615,0.3150144,19.422573,20.895998,18.155457,2.7405415,401.6018,9.550824,68.30281,1.004515,0.4413159,0,418.64745134782106,11.313330831380576,2.7405415,12.939606,5.899008,2
5290735229991996544,118.89038208174446,-60.68079608602264,2.399681303789458,0.1363151,-5.160790114353017,0.20296639,11.439424058206324,0.15856595,18.53721,20.092535,17.344894,2.7476406,684.91296,19.121572,148.60594,1.0427068,0.16568336,0,416.72200321803126,11.027578330484625,2.3581407,11.074878,3.7507315,2
5290737051058133760,118.97967726839886,-60.71023334346373,2.1011108447871925,0.20748456,-4.0014707240286045,0.29498303,11.407887800194413,0.25630605,19.232958,20.83003,17.984802,2.8452282,436.39163,15.721976,75.512985,0.9977677,0.48255962,0,475.9387171224103,10.845202661751893,2.8452282,9.518912,10.035766,2
5290737287278894848,119.12605301113628,-60.69354853485444,2.421184122042277,0.0873412,-4.491968319425282,0.10593979,11.277535327194313,0.09072598,17.574509,18.906895,16.45099,2.455904,1034.9033,47.523014,286.82773,1.07746,0.30555263,0,413.02104655985295,10.103647780055557,2.089504,8.02885,2.1564617,2
5290738391088049920,119.37888454062204,-60.640354779706335,2.406751983030913,0.058043413,-4.687373229392083,0.08043211,10.999320281973132,0.059572093,17.160328,18.327961,16.085249,2.242712,878.65173,68.48117,221.75777,0.98978543,0.0,0,415.497735973884,9.482084617673816,1.999112,6.537724,1.5713658,2
5290739387520372864,119.21530954410665,-60.60379860773151,2.503269113807475,0.04990716,-4.771616783429287,0.06634817,11.9249438217599,0.05558245,16.75795,17.885832,15.69917,2.1866617,1466.7122,99.439606,371.20566,1.0008411,0.0,0,399.4776248723011,9.272887555265962,1.8854617,5.8951488,-0.29786816,2
5290739387520374912,119.22779231391584,-60.598422876752494,2.434352336390031,0.026902065,-4.820683575194707,0.03545164,10.919502055216675,0.030557444,8.050167,8.029875,8.041614,-0.011738777,3587.5654,1886.4948,1669.1124,0.9423784,0.2691461,0,410.78687955373294,0.2196842630896132,-0.13893878,-4.367939,8.303981,-1
5290740173496952064,119.04342004624245,-60.66019410909914,2.6639068315000154,0.13121477,-4.569515207697844,0.18833572,10.927760937988005,0.15383027,18.564285,20.252825,17.34886,2.903965,615.286,15.169761,104.4465,0.97270435,0.0,0,375.38850389783016,11.3717804267888,2.458965,13.761,-0.41848114,2
5290740452672243584,119.0065878805799,-60.64775793776315,2.3983777235579407,0.01632144,-5.386843151853141,0.023711659,10.51364041583463,0.020327803,14.702697,15.292327,13.954495,1.3378315,725.20074,193.94838,303.21326,0.9537356,0.0,0,416.9485023887405,7.270684698535373,0.9794315,-0.99437547,-1.8522973,2
5290741380385171584,118.89889064975412,-60.64216152126868,1.787565108529111,0.12954944,-4.435540945337421,0.19238976,8.564686911590037,0.16396955,18.496578,19.8125,17.361267,2.451233,723.51575,19.857788,107.72403,0.97018164,0.0,0,559.4201829229285,10.187787552511796,2.1846328,6.443108,11.732548,-1
5290741998862355968,118.97995121414488,-60.57250532965567,2.526088728639443,0.15702556,-4.325372799025,0.20484832,11.583875325230386,0.19309773,18.793491,20.434511,17.483576,2.9509354,587.3113,12.298688,81.19134,1.0709342,0.7486001,0,395.8689133372612,11.623034390383047,2.3892355,13.003988,1.5464361,2
5290743849989134848,119.20607171689493,-60.526075066887294,2.4830258555178726,0.054380734,-4.519913940678592,0.078043066,10.958538654403148,0.065188855,17.150095,18.33632,16.07348,2.2628403,1305.1122,81.744865,318.92804,0.94132805,0.0,0,402.7344289539969,9.685301187754543,1.9388403,6.5306025,0.07202007,2
5290745086936635392,120.16115110462007,-61.10671419959073,2.5368466808871437,0.085053176,-4.516069435219427,0.09578134,11.481952062268872,0.09116604,17.726019,19.128202,16.574835,2.5533676,928.59784,43.86645,270.9057,0.9797508,0.0,0,394.1901603806411,10.38949002823446,2.1565676,9.177881,0.59552646,2
5290747114161406976,120.2375193346058,-61.00194717740754,2.5410559005860445,0.12975961,-4.980761642415676,0.15808043,10.558684789641347,0.1530745,18.426558,20.116032,17.167965,2.9480667,672.0889,16.071821,167.328,1.0311464,0.77986866,0,393.5371904920981,11.107428621736563,2.5025668,12.379903,1.0246615,2
5290750382634119936,119.8754038678243,-60.98191162807581,2.232421815357842,0.33554772,-5.03641989057502,0.39927357,11.396039801380368,0.3626956,19.801615,21.282852,18.516499,2.7663536,288.4595,8.893133,46.160698,1.0000314,1.336499,0,447.944018966553,11.545496050435982,2.7663536,11.842725,9.073863,2
5290751443488375296,120.14772375072243,-60.92358750713045,1.951050740643404,0.26499358,-6.644339106445635,0.3386735,12.495863970342445,0.2978475,19.53068,20.988722,18.274546,2.7141762,346.93683,8.219237,54.5684,1.0315565,0.5699045,0,512.5443327374597,10.982022523577838,2.7141762,8.4888525,11.32757,2
5290758010501209216,120.31448587338429,-60.849283674526745,1.836033368143022,0.3243526,-3.261910112994829,0.44704783,9.289851880091584,0.43368992,19.94763,21.151325,18.724453,2.4268723,273.1655,11.291406,41.17282,0.99186695,0.0,0,544.6524106538475,11.267032777699026,2.4268723,7.632927,12.203149,2
5290759964704604928,120.56023244659433,-60.76216718515767,2.5937461345642463,0.11268475,-5.195552543168983,0.16891229,10.953493709663553,0.17233734,18.376904,19.982601,17.166838,2.8157635,738.4556,17.953335,180.69093,0.95943433,0.34862116,0,385.5427432446089,11.063040888120812,2.4123635,12.509859,0.5428245,2
5290761068516409216,120.49639999766752,-60.72466140792162,2.4414837310913904,0.009802699,-5.181634104469255,0.013409542,11.563971957035658,0.013314696,13.370735,13.7769375,12.79388,0.983057,2389.81,671.97925,868.56854,0.97595185,0.0,0,409.5870012424701,5.608604347076668,0.82225704,-4.50044,-0.029997088,2
5290762438604659456,119.8787349131554,-60.93018289457917,2.394371962997419,0.11955702,-5.030598280543945,0.14959897,11.319103795744423,0.12800384,18.465746,20.049448,17.273764,2.7756844,640.29047,16.399107,115.364296,0.9958538,0.0,0,417.6460531003461,11.056504037526514,2.3232844,10.857782,3.8431563,2
5290764504490224512,119.99842165154452,-60.863160198064186,2.269866691546284,0.24890211,-5.326428541424568,0.32115605,10.5608410916534,0.289494,19.405663,21.051258,18.11677,2.9344883,363.01993,10.080692,58.597103,1.0485688,0.99274164,0,440.5545064493534,11.1856642965385,2.9344883,11.496436,7.8453417,2
5290765019886216448,120.08917376898654,-60.82009391813063,2.378774920889905,0.011717755,-4.887808861510471,0.014223463,11.349193571258716,0.014072618,10.959637,11.142914,10.638307,0.5046072,4600.994,1926.3406,3621.0256,0.9267339,0.10054044,0,420.3844555523974,3.2606034470893537,0.2794072,-4.9846983,5.445916,2
5290766256836801280,120.08429130339124,-60.75265492279618,2.2580547186998703,0.22491121,-4.849057604535918,0.30611315,10.99621328792593,0.2500298,19.268064,21.085812,18.00841,3.077402,420.84802,12.241849,78.82267,1.0279894,0.5874344,0,442.85906436128096,11.036736808062845,3.077402,11.225464,7.899596,2
5290766325556193536,120.0696649175314,-60.7328255498592,2.660391420282739,0.17263342,-4.6239124137807455,0.22248362,11.489238232137204,0.19684638,18.737776,20.42917,17.472158,2.9570122,540.1317,16.469076,115.081825,1.0554856,0.92046565,0,375.8845380330248,11.628703501480576,2.432712,13.799238,-0.34351966,2
5290767699941318144,119.71197087147428,-60.809986885578574,2.094961203637616,0.158703,-4.699414916624625,0.19595939,10.993709530172294,0.21873756,18.741581,20.340488,17.505714,2.834774,555.78815,15.378755,110.4567,0.97434825,0.40104508,0,477.33580854081487,10.805660894430542,2.5272741,9.196428,9.270235,2
5290769039975605760,119.95956345527404,-60.73742702742302,2.402459544733273,0.013620475,-5.069294325967023,0.017089715,11.11335154415515,0.01625424,14.313747,14.835427,13.632514,1.2029133,2342.6409,579.47614,585.6256,1.0412754,0.0,0,416.2400995231004,6.544327834478024,1.0286133,-2.0658255,-1.7855407,2
5290769727170190848,119.8847776011592,-60.75064579463245,2.426364005000512,0.020911131,-5.03977333490706,0.027945401,11.004621500604308,0.02525038,15.215623,15.906639,14.403152,1.5034866,1185.3597,213.41573,329.5107,0.99953455,0.0,0,412.1393154279788,7.527102679313419,1.2989867,0.646183,-1.1137533,2
