source_id,ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,phot_g_mean_flux_over_error,phot_bp_mean_flux_over_error,phot_rp_mean_flux_over_error,ruwe,astrometric_excess_noise,non_single_star,distance_pc,abs_g_mag,bp_rp_0
5290725265668145664,119.45606231506441,-60.7212192566918,2.4373676503618973,0.01584972,-4.596438488740901,0.021549636,11.320457095513593,0.015420922,9.655917,9.6902685,9.565788,0.12448025,4969.6377,3943.4194,4915.9336,0.97801584,0.123657174,0,410.27868727621836,1.590522381253809,0.12448025
5290725368747362816,119.48391156047431,-60.71072552822457,2.3827100560597283,0.042544864,-4.77648822045694,0.058347158,10.818024415000224,0.04667274,16.436756,17.451164,15.440981,2.0101833,1067.3452,83.22626,223.66498,0.95271766,0.0,0,419.69017483129835,8.05421213261516,1.8612833
5290726777496558080,119.42978341161577,-60.63071423563544,2.459196060417531,0.01739608,-5.009443207112321,0.024750235,10.853756031314843,0.01702055,9.412275,9.434064,9.343887,0.09017658,5231.5586,2403.2107,5317.961,0.9521936,0.14385147,0,406.6369559124198,1.3662410864572045,0.09017658
5290728632917454976,118.79419489142742,-60.85313403674466,3.054751551332182,0.47354946,-3.8730733481151622,0.64803946,12.773585146349903,0.6367499,20.068428,21.344572,18.720755,2.6238174,248.36913,8.151307,41.972305,1.0646448,1.8234272,0,327.3588647704912,12.493307509705184,2.6238174
5290728839082591104,118.71747189739796,-60.83933651151203,2.5816963052284203,0.21057722,-3.924576863608224,0.29877958,11.071502466626796,0.2743292,19.251585,20.82066,18.000328,2.8203316,429.32663,12.342505,95.8506,0.99838465,0.22352986,0,387.3422284312884,11.311110772816859,2.8203316
5290730144750808192,118.83881658492882,-60.84438358051208,2.4610128951119536,0.012979407,-3.8160583151966767,0.016971998,11.390072701106462,0.016628142,9.423022,9.470192,9.304639,0.1655531,5178.14,2485.8318,4355.1455,0.96325177,0.115169436,0,406.3367575140272,1.3785917167363433,0.1655531
5289881867230934400,120.17994347873231,-61.4447478237011,1.5950281588488793,0.30629116,-3.2140427718227214,0.41928318,10.671584678914822,0.37691846,19.990091,21.31767,18.758778,2.5588932,298.18878,8.811796,41.263256,1.0136403,0.72235906,0,626.9481792231762,11.003933096632759,2.5588932
5289882245188087808,120.17571488661243,-61.417689440087436,2.665193822091865,0.17774585,-5.150520624576377,0.23923926,11.196109771188187,0.21563119,19.175774,20.971718,17.88754,3.084177,458.05096,14.074878,91.117096,1.0262067,0.5432412,0,375.2072332267066,11.304417610127832,3.084177
5289884272413386112,119.53299771200867,-61.603509645323925,2.4553947500608038,0.15152314,-4.224453592072424,0.23330824,11.325673716588541,0.2203637,18.817383,20.575813,17.599197,2.976616,577.00275,15.944654,88.66577,1.0085825,0.42941415,0,407.26648942099297,9.816089421819951,2.348116
5289884822168275712,119.66772353449701,-61.605107562341,2.37585645671946,0.16064036,-5.348113201559945,0.2988927,10.90823382906964,0.2317294,18.883867,20.539438,17.628923,2.9105148,452.02777,15.561082,124.91966,0.97697437,0.0,0,420.90084911139036,9.863468241995347,2.3107147
5289888399878613376,119.31905410582651,-61.527367419099356,2.4656434255502795,0.023083525,-4.389005190001365,0.03524006,11.50744564069626,0.03010228,15.508957,16.258972,14.653164,1.6058083,741.259,206.6658,294.52243,1.0398995,0.0,0,405.57364849981144,6.854308248333892,1.2755083
5289895473687453952,120.11461320006352,-61.30358259054379,2.5798294028950997,0.15201566,-4.462548489244508,0.18707207,11.651518652539446,0.19418909,18.858795,20.567148,17.611113,2.9560356,592.5912,14.586115,121.92477,0.9821013,0.0,0,387.6225299540327,10.25635013361972,2.5035357
5289930726778353280,121.24996702440447,-61.29234915354712,2.3878171320030175,0.1942254,-4.688665173648955,0.3162973,11.178528635793906,0.23712698,18.959301,20.521662,17.73119,2.790472,407.88327,16.027767,92.12665,1.0746913,0.8210392,0,418.79253925996886,10.761406316190675,2.728272
5289931310893785856,120.98308891263508,-61.418179507255346,2.3585651343464766,0.0955436,-4.963129616640559,0.12882,10.729535693679122,0.13347794,17.963995,19.518509,16.776937,2.7415714,751.2713,25.777033,162.99986,0.9447357,0.0,0,423.98659483155853,9.050034367575243,2.2581716
5289975982852929408,120.2841998034169,-61.3914751897105,2.516252422790065,0.07073935,-4.758838479477911,0.101152055,11.552810132790212,0.087072976,17.676266,19.046204,16.528172,2.518032,978.8264,56.706345,221.09264,0.97127634,0.0,0,397.41640820406343,8.967536770695533,2.086432
5289983473275924096,121.01511592915082,-61.120029691311665,2.448858961110404,0.048952404,-5.0554965008855,0.05910659,11.21769732151191,0.06500955,16.917866,18.051004,15.823296,2.2277088,786.6567,86.806625,308.42093,1.0103874,0.0,0,408.3534478223126,8.2130845902399,1.8524089
5289987115408111360,120.7888502952364,-61.1099984731435,2.3938064448695195,0.011051907,-5.206977394664171,0.013045657,11.02186780479645,0.013558338,12.048909,12.364061,11.562982,0.80107975,5930.4214,1757.1063,2492.6594,1.0848194,0.10008788,0,417.7447187274607,3.797054341858825,0.72127974
5289993776897860224,120.02857060128545,-61.189903791558606,2.269304734672641,0.289455,-5.1786590431463715,0.34352395,11.27207422477844,0.3618247,19.67359,21.071117,18.380447,2.69067,336.83176,8.793762,55.2552,1.0031923,0.39600694,0,440.6636026977907,11.45305380263799,2.69067
5289994502751632384,120.17938715925607,-61.10316895328152,2.43324998840466,0.017760493,-4.8070650200112635,0.022867352,11.311252155454376,0.020854384,14.903503,15.531065,14.142825,1.3882399,712.47406,191.3301,216.55006,0.9451577,0.0,0,410.9729804851008,6.834437067857957,1.3882399
5289997075432766336,120.54848899261563,-61.142491121683314,2.4487697945724443,0.038080584,-5.285255229065315,0.04985227,11.436619437511698,0.053538505,16.533928,17.525951,15.537659,1.9882927,1969.4774,127.67444,490.5957,0.9110469,0.0,0,408.36831711026565,7.73766771894886,1.5833926
5289998041804833280,120.56315865260594,-61.1020008197403,2.4474298061965087,0.060538318,-4.816532266051173,0.07453047,10.803780244567381,0.083705865,17.440706,18.741442,16.324268,2.4171734,1076.4868,48.253532,304.9874,0.9695683,0.0,0,408.59190219394924,8.701457482200848,2.0109735
5290001267320903040,120.53929604145134,-61.06437248886135,1.9230839815194338,0.30290356,-4.92522987639305,0.36594468,11.940620827843006,0.42226624,19.75407,21.134232,18.476036,2.6581955,288.20828,9.362945,53.56815,1.064652,1.2924342,0,519.9980914041504,11.174061533944645,2.6581955
5290004673234138112,120.6922005750708,-60.8937183627515,2.4680414813762126,0.0114659,-5.401283078846761,0.01536208,11.355472177090686,0.015512519,10.757783,10.896643,10.498963,0.39767933,5744.4893,2259.288,2999.331,0.94984293,0.10689843,0,405.1795756051826,2.388145203018711,0.22077933
5290009071281021824,121.35532319335908,-60.99510409938898,2.286052940238728,0.21256486,-4.600772286992141,0.25581315,10.831298674277923,0.229898,19.208866,20.804,17.957405,2.8465958,450.24594,11.516095,78.30543,1.0293418,0.5792441,0,437.43518900991506,11.00429753705494,2.8465958
5290025563955222272,121.19581400378219,-60.85306617356849,1.527113503450813,0.030429108,-5.4382713008926835,0.03908201,9.533864712400302,0.033310197,15.789786,16.43257,15.021067,1.4115028,3044.2783,440.10428,746.764,1.1418862,0.13531885,0,654.830173225699,6.490142929043721,1.2955029
5290027007064237952,121.2200755463475,-60.777958954529126,1.6299668546528112,0.010659691,-2.027209766785404,0.0137195205,12.263080528167908,0.011588726,9.739505,10.265983,9.057876,1.208107,10691.659,3104.4055,5822.7837,1.0131319,0.072017215,0,613.50940796462,0.57699868300611,1.090407
5290039784589587840,121.43107461683694,-60.52456300179382,1.7336324213208192,0.06825354,-3.696578940108363,0.09288552,10.462584240232449,0.072282426,17.512115,18.674503,16.466991,2.207512,1259.0961,61.28413,294.84427,1.0161058,0.099814475,0,576.8235455807411,8.226400567351336,1.9322119
5290040544801035136,121.4495649933783,-60.4740856178974,2.455713261328571,0.010055802,-5.529168184624777,0.013022165,11.158016226498546,0.011001566,11.856125,12.136462,11.409168,0.72729397,8635.631,2124.2605,4002.598,0.9246503,0.07915583,0,407.2136660853424,3.4724131539039043,0.545994
5290631734161172736,118.70924367424185,-61.45510353447853,2.414108203826161,0.26862267,-4.4991658056096675,0.31009406,11.720437952043449,0.32093745,19.200483,20.92213,17.874784,3.047346,456.44278,13.900139,88.25447,1.1562444,1.5708477,0,414.2316398308423,11.114266981669914,3.047346
5290645791593868288,119.30856007366137,-61.329626576872215,2.390820933671063,0.014290055,-4.238832127123965,0.016870923,10.948378654969437,0.019692343,14.008,14.490001,13.362835,1.1271658,2409.9114,509.9404,913.18604,1.0178721,0.0,0,418.2663728247175,5.563435620245011,0.9471658
5290645860313348608,119.35654718675288,-61.321219919983506,2.446287691025215,0.012922154,-4.730995671061257,0.015144561,11.3422308616517,0.015350263,13.687075,14.160013,13.045615,1.114398,626.4635,174.38655,230.70236,1.0039062,0.0,0,408.7826643075287,5.020712301083014,0.785698
5290646410069174400,119.45002494097535,-61.27612268006247,2.438511714478003,0.014594937,-5.146077547510308,0.022084996,11.627129800154098,0.016431766,13.613092,14.0555525,12.990339,1.0652132,1538.1005,449.55786,644.8895,1.2748917,0.097177066,0,410.08619891500655,5.3624166591961036,0.96481323
5290646989884275328,119.31609493538436,-61.26238303260143,2.636169451261428,0.4566414,-5.296337068923794,0.6074874,9.502549207461232,0.7336133,20.07534,21.280178,18.744219,2.5359592,254.76001,8.019449,41.154163,1.1165075,1.6398149,0,379.33828552693836,12.180206885929408,2.5359592
5290661700152454400,119.0582220259932,-61.18635364714179,2.4826156038758693,0.026425453,-4.345738070138051,0.03545943,11.706404928478563,0.03297257,15.666971,16.473793,14.786706,1.687087,1635.0532,231.49947,620.6958,1.0309813,0.0,0,402.8009807232324,7.124518590688819,1.4130871
5290669534172838528,119.73125662605925,-60.933156297830706,2.360751325477302,0.040441185,-5.346292794299757,0.048801426,11.145127084862976,0.04659984,16.533504,17.578367,15.520902,2.0574656,808.8129,111.55042,280.30768,0.9606335,0.0,0,423.59395892653697,7.819255677528968,1.7318655
5290672862767379968,119.63931031674203,-60.89080749353994,1.61646775197306,0.21628478,-4.307950594628192,0.30229667,11.591350321330324,0.22609752,19.280493,20.954857,18.010836,2.9440212,379.99164,11.874025,69.26509,0.96845454,0.3182172,0,618.632817623117,10.323328007566186,2.9440212
5290685919469105664,118.71302243599426,-61.18603202966355,2.8792591299477017,0.3893751,-4.805682333217714,0.54970396,11.058570892816968,0.58586156,20.060314,21.114069,18.755411,2.3586578,295.05008,10.355039,47.30488,1.0622895,1.8019159,0,347.31156692317717,12.356717941624236,2.3586578
5290695127881933312,118.07481494452088,-61.18102227348005,2.4734028415683578,0.23058149,-4.631182278465978,0.31473455,11.300275351865059,0.28783488,19.371792,20.803976,18.127739,2.676237,446.34198,13.052192,97.21439,1.0970993,1.3499585,0,404.3013063597481,11.33826611655833,2.676237
5290701935407478528,118.24960288730354,-61.084439145693864,2.451732171213315,0.012967833,-4.291382893099795,0.016337568,11.296475724257146,0.01837922,11.33743,11.586718,10.926926,0.65979195,3655.4805,2617.8364,4064.1333,1.0738329,0.12859519,0,407.87489422432276,2.594995105428678,0.28889194
5290703820893099648,118.44858820415514,-61.01501345043116,2.2143048629585516,0.123415865,-4.614681981822128,0.16847543,10.912844056171338,0.17868559,18.519653,20.053066,17.302109,2.7509575,662.2762,20.334257,114.777405,0.94447446,0.0,0,451.6089978070551,9.451640386296818,2.2359576
5290711418693790080,119.0433547750368,-61.08695104837762,2.402692099696995,0.06976784,-4.985351171922485,0.08209033,11.694846619753505,0.098098874,17.578661,19.004723,16.4375,2.5672226,1146.6163,37.13857,241.8816,1.0513706,0.0,0,416.1998119218482,8.63475155723056,2.0607226
5290712037169006336,119.13985158022913,-61.01545864957427,2.4677675713201737,0.016870879,-4.686762638992202,0.021048496,11.17093869184636,0.023020955,14.322666,14.91486,13.582379,1.3324804,1920.9502,517.78644,587.60077,1.3264736,0.12972987,0,405.22454854410506,5.53258740568454,0.9279804
5290712449485868928,119.16208774125433,-60.982988380229315,2.4302910751999187,0.009826711,-4.242398091140861,0.012403941,11.39877095536841,0.011713979,12.113644,12.411309,11.621965,0.78934383,8316.95,946.38586,700.80237,0.99393576,0.07454364,0,411.473345808069,3.8154351018472283,0.6663438
5290716877594596608,119.09165607515412,-60.861880607759964,2.3542210139482096,0.05170202,-4.752240153315149,0.06987449,10.894868336433383,0.071605206,16.772497,17.556606,15.662998,1.8936081,944.14484,41.506557,133.20787,0.93728983,0.0,0,424.7689550281106,8.047033348399697,1.5637081
5290718904816532992,119.3084983844943,-60.904985880952744,2.6239670094165546,0.27606642,-4.649659874732663,0.37215385,11.170597781343357,0.32461864,19.482035,21.110403,18.238707,2.8716965,372.1631,8.595862,82.59777,1.0241306,0.85988206,0,381.1023524348168,11.576826535452943,2.8716965
5290720524024401920,119.44610553378702,-60.86074033102354,2.417718520238652,0.030501334,-5.07387769850806,0.04147527,11.024011765908567,0.033630546,15.879161,16.740057,14.976087,1.7639704,1156.8508,206.62965,431.20282,1.037371,0.077499844,0,413.613078457657,7.2671895832419064,1.4816704
5290721142499618816,119.52183579191846,-60.794473925043654,2.4081594406806466,0.010914046,-4.4264652457093625,0.01381423,11.508679418166697,0.012316524,11.829331,12.116542,11.374028,0.74251366,8202.773,1709.2192,3955.3062,0.907486,0.07611448,0,415.2548967926136,3.380157582199695,0.54851365
5290721829694303360,119.41590794602116,-60.77753129936565,2.421735580223817,0.021470953,-4.925230793690372,0.030893115,12.36014825893377,0.025199398,15.077423,15.879643,14.196712,1.6829319,1760.1241,326.2102,476.25735,1.0571209,0.0,0,412.9269967233912,6.6943567081077795,1.519532
5290722276370908544,119.51055383134329,-60.746357141190494,2.367802451016053,0.23973578,-3.8170762455602683,0.32931942,11.215761621125619,0.24570973,19.247948,20.700768,17.987648,2.7131195,402.86276,10.172105,54.19278,0.9836533,0.0,0,422.332530136071,11.119675021781529,2.7131195
5290722718747546752,119.13811130428472,-60.863715879182564,2.0103716585470615,0.25827622,-4.804828431941528,0.3066431,11.723894334141965,0.28245404,19.244795,20.826448,17.978083,2.8483658,400.57086,10.606209,80.46166,1.0546618,0.90715164,0,497.42046240480795,10.761176611129548,2.8483658
5290723032285136128,119.22527444402162,-60.83483699983767,2.389056606434094,0.018207362,-4.913794023609219,0.02313659,10.852049851602754,0.020780254,14.841463,15.462196,14.08203,1.380166,714.63873,184.00418,273.18155,0.9847702,0.0,0,418.5752641050226,6.30089529810458,1.150666
5290723204083832704,119.29620338224078,-60.804273991642766,2.416435254116839,0.01615122,-4.803738545936399,0.02058006,12.011580071662467,0.017195428,14.312227,14.8508,13.617115,1.2336845,1770.4857,343.4641,832.584,1.0408945,0.0,0,413.83273079480085,6.046803065586069,1.1366845
5290724337955116672,119.16036132949147,-60.776045571791954,2.4037090533346097,0.014929241,-4.562267165594993,0.021624757,10.917106673459848,0.01902463,9.964137,10.030663,9.818863,0.21179962,4671.8545,3115.1592,4201.8467,0.87892157,0.12007268,0,416.023727419391,1.868546573315042,0.21179962
5290725437466834816,119.41198545463169,-60.73131628863235,2.37952665929329,0.01850994,-3.740264384490487,0.025665555,11.283820758399722,0.020689588,14.882926,15.507622,14.127458,1.3801641,4838.107,459.6472,1028.997,1.0303779,0.0,0,420.2516479882583,6.7653788613880295,1.3801641
5290725884143352064,119.35401990708193,-60.71781004988704,2.4224440808714616,0.15338369,-4.232546748413638,0.20658024,11.818567717967758,0.14906529,18.58365,20.218567,17.338478,2.8800888,634.4655,16.02496,107.10218,0.97344756,0.0,0,412.8062265281497,9.969619376021017,2.5204887
5290726399534542080,119.43826344231589,-60.68167500673636,1.5321252227907236,0.47750276,-5.234945388289189,0.6437974,8.550649531059287,0.40028647,20.023672,20.641132,19.000376,1.6407566,267.95798,9.059485,22.45791,1.0117338,1.2039868,0,652.6881648606553,10.950143415170688,1.6407566
5290726914935470976,118.69790814960304,-60.9663743118033,2.403075540797517,0.031597998,-4.7901725221563085,0.04297611,11.1040025715352,0.041628614,16.139017,17.115051,15.160554,1.9544973,1044.4514,183.13141,281.54373,1.0206244,0.04583273,0,416.1334019770875,7.6766542204889845,1.7545973
5290730106091599104,118.82031734386895,-60.84372768347002,2.422725694434722,0.010809091,-4.728462894094293,0.0138650965,11.063086095691546,0.014968358,12.603583,12.945815,12.086965,0.8588505,1939.8696,577.9637,735.5444,1.0754427,0.06875478,0,412.7582426261109,4.3106045671735576,0.7425505
5290732824810285184,118.57161137306527,-60.774304192427586,2.3412781552395083,0.0669539,-4.420557072522398,0.11225569,10.351208876842064,0.09310113,17.464544,18.999645,16.262476,2.7371693,1026.3887,36.3636,319.82327,1.0570666,0.26375654,0,427.1171273529018,8.416609347449828,2.1799693
5290734920756244352,118.73977153282634,-60.71054913312541,2.6077268612414186,0.17539313,-4.025706911436149,0.26024258,11.669841828865044,0.23900953,18.899794,20.73139,17.667837,3.0635529,501.8243,14.859428,114.11888,1.0219173,0.7902155,0,383.47574466596785,10.492604128485654,2.7301528
5290735092553036928,118.8477055670203,-60.69751350884952,2.3435877009261428,0.06629466,-4.78394607552293,0.09482729,11.172098469512825,0.0872913,17.412651,18.745985,16.297775,2.4482098,1112.3545,53.30635,339.72702,0.97818714,0.0,0,426.6962143575077,8.591257142273914,2.0502098
5290735878527414272,119.04790737300715,-60.77327270090338,2.432967982841446,0.18899497,-4.253735632334768,0.25672945,11.661737976149809,0.19971526,18.699741,20.312563,17.48362,2.8289433,536.6787,16.237959,75.36355,1.1257343,0.987368,0,411.0206164045394,10.04472335692488,2.4376433
5290735161272516096,118.84574330545581,-60.676951832535686,2.3452822022930335,0.28895953,-4.753008412034067,0.43887535,11.931211338858988,0.38976285,19.593737,21.140291,18.320845,2.8194466,375.16357,10.960085,54.408855,1.0474628,1.1856986,0,426.3879199792154,11.444712187705779,2.8194466
5290738180632123264,119.23138881245713,-60.658266009702075,2.410276920214597,0.05594876,-4.480956736267565,0.07843404,11.023505066741457,0.060498014,17.057175,18.252584,15.978346,2.2742386,1285.1195,93.34039,326.06244,1.0585337,0.1269325,0,414.8900865345239,8.472309385288147,1.9830385
5290739662400163200,119.32557290545527,-60.580536223108545,2.444552348590055,0.024287794,-4.6407885125817705,0.032944344,11.073398807428198,0.026080582,10.170778,10.257584,9.998883,0.25870037,2946.6855,2140.8955,3929.471,1.041821,0.2513457,0,409.0728515495977,1.6019749669038248,-0.013099641
5290739692460660224,119.36443896578078,-60.56719881639716,2.4710436707775454,0.12779397,-4.994158671695355,0.15749212,11.466054925602677,0.13491654,18.496498,19.968237,17.305033,2.6632042,693.75885,14.080916,125.899086,0.9996563,0.0,0,404.6873035171156,9.78550019301954,2.2296042
5290745258735333120,120.10846813664412,-61.09400791393314,2.340243415480175,0.07967451,-4.736611594541557,0.0968069,10.71526428770115,0.09230589,17.743717,19.165535,16.60015,2.5653858,802.85614,42.46889,223.53748,1.0314167,0.1038869,0,427.305977397577,8.917422382227027,2.1547859
5290748149251324928,120.20295403731019,-60.981325967916305,2.4518376956379075,0.48613384,-5.168242547784237,0.5550993,11.03561077033042,0.5163203,20.144289,21.615145,18.87164,2.7435055,210.28142,7.31301,30.54925,1.0890332,2.1771894,0,407.85733973301393,12.091747605698917,2.7435055
5290750412696183808,119.90185000720095,-60.97246282046555,2.3932168606127444,0.060561735,-4.839969821006219,0.07039756,11.652326952019717,0.07126941,17.24764,18.456844,16.159431,2.2974129,1097.2181,65.34356,382.40314,0.88808453,0.0,0,417.84763280665095,8.456850879698745,1.8981129
5290753956050829056,120.51690484608807,-60.901674788433354,2.427732020378831,0.019569611,-5.327107155989683,0.025639711,11.762870786541328,0.026747365,14.882433,15.533439,14.100956,1.4324827,2254.6248,513.304,689.99243,1.1291187,0.08465192,0,411.90707689556154,6.424936660098215,1.2278827
5290758938212619904,120.30289802408758,-60.80697563355009,2.352110869861493,0.0543427,-4.079300644437233,0.075228006,11.44410742621346,0.07194658,17.151806,18.395727,16.070988,2.3247395,1231.5205,74.394844,286.70255,0.985105,0.0,0,425.1500270728676,8.339394795834693,1.9360394
5290760965437190528,120.42174638456436,-60.74515128599044,2.4883536180240253,0.07744591,-4.6598179348040984,0.11116134,11.326969381540975,0.10723249,17.864054,19.252108,16.707962,2.5441456,950.2582,37.52845,229.97757,1.0207797,0.0,0,401.8721425912484,9.207314187126839,2.1464455
5290762030590522880,119.83150859916682,-60.975555316132024,2.3772947986885176,0.016727438,-4.176265530934089,0.019832216,11.793174006601557,0.019944897,10.794116,10.934641,10.538441,0.39620018,3025.9646,2505.871,3927.8667,0.87553805,0.16835478,2,420.64619017871496,2.1835312243672647,0.13400018
5290762752143565184,119.94778572745635,-60.90419058147282,2.4542196454569156,0.011656402,-4.353124216233541,0.01400345,10.611471210868167,0.013962412,13.516355,13.9440775,12.921801,1.0222769,2056.9072,577.5639,804.57275,1.0937737,0.031172955,0,407.46149263825345,5.088221700911543,0.81957686
5290765565341134592,119.92024459414897,-60.8252559385799,2.214490316241438,0.1886324,-5.221046561943518,0.2417562,10.919502923646101,0.20213178,19.031404,20.751823,17.760912,2.9909115,464.35803,9.923986,77.64996,1.0727775,0.790658,0,451.57117765015033,10.75777342271862,2.9909115
5290768692077396096,119.92530711501567,-60.77561293455667,2.0073646074242917,0.48257095,-5.245601027309628,0.62814265,10.862513989208072,0.5105411,20.283726,21.127949,18.953209,2.1747398,192.12428,8.680821,33.981834,1.0950131,2.2853386,0,498.1656029509902,11.796857051911726,2.1747398
5290769933328623616,119.91663614612585,-60.70862880489924,2.2823926192817865,0.01531914,-4.383236343542462,0.019478364,9.562905046563344,0.019660385,14.414403,15.002961,13.670733,1.3322277,1256.1842,350.1381,444.14758,1.0769614,0.048107006,0,438.13671300544064,5.316054757086896,0.85112774
5290771990613042176,120.16793068991856,-60.73092722696047,1.7380111710168642,0.33375055,-5.327521729528483,0.47333053,11.301139848402457,0.39978206,19.908758,20.639183,18.600637,2.0385456,283.3066,4.2097774,41.645687,1.0076811,0.79914206,0,575.3702948957034,11.109020981136762,2.0385456
5290772029272852864,120.19865213045497,-60.72687682357922,2.4016679370803997,0.010886866,-4.41163838690919,0.014019879,11.26921564705185,0.012549201,13.563049,13.996115,12.950286,1.0458288,3279.5317,790.9927,884.29816,0.9561329,0.0,0,416.37729536234525,5.283514119207872,0.9479288
5290778076586734592,120.44220477971771,-60.53844611810186,1.549148061304553,0.032029226,-7.2195653959735875,0.054284394,12.789048403104076,0.04194004,16.021545,16.7054,15.228169,1.477231,2862.2952,257.3902,532.5082,0.975455,0.0,0,645.516090410293,6.758910048203035,1.3647311
5290778415883715200,120.39001957995393,-60.51097835979973,2.2932270886561676,0.24267854,-4.200574104079595,0.41677424,10.924209712303611,0.38042378,19.210884,20.856106,17.972141,2.8839645,410.74863,11.2457905,66.43847,1.1217111,1.3970166,0,436.06671356128123,11.013119410336705,2.8839645
5290788659386627072,121.1066459917946,-60.58381868007989,2.561523199472293,0.03569459,-6.764169339635991,0.045945693,9.946889982931566,0.045576677,16.364416,17.402887,15.335447,2.06744,2346.5835,149.90965,612.1665,1.0592223,0.099850334,0,390.39271641420737,6.9816075883086395,1.2767401
5290798864228454272,120.6313199891628,-60.507167166381244,2.4418490329201674,0.029954717,-4.021069451796804,0.04048766,11.375422122533436,0.041129153,15.854322,16.796864,14.889213,1.907651,718.7615,157.79721,290.84393,1.0871576,0.13554604,0,409.5257268235442,5.866716452360373,0.8435509
5290814875866306432,119.62739512472568,-60.77491236918286,2.4484243328582,0.010862154,-5.644553042026808,0.013823991,11.650373621936854,0.012619454,11.544109,11.804975,11.117128,0.6878462,6423.2534,2086.9045,3584.7578,0.80869687,0.08412999,0,408.4259360519576,3.091642781000184,0.47284618
5290815971077471232,119.59146786135108,-60.73410070439286,1.9652439641116053,0.21867593,-5.707542523573597,0.31948566,11.24518258525821,0.25102067,19.13439,20.887167,17.86441,3.0227566,464.48703,7.6414404,46.232075,1.0491027,0.91603345,0,508.8426771747156,10.60147223278689,3.0227566
5290827382810841472,120.18987288345609,-60.396066715740055,2.55982513063449,0.08043944,-5.019221823645002,0.10637887,11.237698406302757,0.118091255,17.834705,19.243513,16.6661,2.5774136,963.45435,38.623306,166.58453,0.94933075,0.0,0,390.65168477041067,9.288656815595976,2.2101135
5290829410037181696,119.836941431236,-60.42463748189048,2.4021078954493054,0.022380117,-4.850067579733778,0.029552607,10.914508895892109,0.026518518,10.116115,10.205332,9.943416,0.26191616,2407.441,1800.7959,2391.8704,0.9303199,0.23915125,0,416.3010337272772,1.5593771815520459,0.01711616
5290832468051992320,119.45405052617758,-60.5940642317917,2.4251435580611216,0.011625499,-5.109714368396552,0.014800673,11.899581334571913,0.012674506,11.098142,11.286449,10.768513,0.5179367,5979.545,2509.6306,3288.9082,0.7891841,0.09771173,0,412.3467234242785,2.743028919862919,0.3678367
5290833258325981184,119.49350572478937,-60.53037630677418,2.3178881305067534,0.1670974,-4.5655532318747145,0.23406005,11.449487165477272,0.18021081,19.016182,20.671263,17.780571,2.8906918,515.18567,11.266511,117.191284,0.9953697,0.2569932,0,431.4272060150603,10.841644303515853,2.8906918
5290836110184083840,119.62988814518384,-60.40509800476938,2.4197068823135743,0.009340316,-4.2673848388869,0.0126896985,10.602304864771542,0.011170369,13.105647,13.517856,12.51223,1.0056257,1095.9465,315.19196,458.68604,1.0546353,0.032235663,0,413.273197389868,4.902060885101655,0.9391257
